"","x"
"393",4.59374608624024
"394",4.28484806597341
"395",3.87667238803604
"396",3.57720181601757
"397",3.41596027106608
"398",3.63797646629096
"399",3.73086696249885
"400",3.51179390452203
"401",3.35338287194311
"402",3.33127144532909
"403",3.67218923271912
"404",4.17113760288129
"405",4.27927415512628
"406",4.01043669416237
"407",3.62232042149387
"408",3.42483230667855
"409",3.31318732374821
"410",3.23799101242903
"411",3.35430811027442
"412",3.48322672394158
"413",3.34139381224871
"414",3.36791068219141
"415",3.7006797542166
"416",4.23599061511553
"417",4.22780835930653
"418",3.81323893091631
"419",3.42651740157115
"420",3.40168393736662
"421",3.31972288945393
"422",3.24853879159193
"423",3.50564169620414
"424",3.35904555825343
"425",3.2568382100111
"426",3.45460041946128
"427",3.67005020041505
"428",4.45437615817729
"429",4.49928242395201
"430",3.94962678094325
"431",3.60997758773544
"432",3.37372152379527
"433",3.27676510123209
"434",3.19457408403136
"435",3.19088541346077
"436",2.97260399529134
"437",3.07784909237384
"438",3.11664461167888
"439",3.52222506212412
"440",3.52543365521546
"441",3.16100493254544
"442",2.95596201957351
"443",2.90294187013883
"444",2.81901408115962
"445",2.94805794050557
"446",2.9845301082576
"447",3.27591306551338
"448",3.24032921341643
"449",3.43982524675585
"450",3.68298829496717
"451",3.66355092154783
"452",4.31315354689572
"453",4.69735202249026
"454",4.51100629391125
"455",4.10433531580277
"456",3.75098339229959
"457",3.60480526897404
"458",3.45019582842339
"459",3.2934527581444
"460",3.12520430972504
"461",3.05027320907819
"462",3.00455012420811
"463",3.1368969694286
"464",3.08627078151949
"465",2.94709583821228
"466",2.84814930957566
"467",2.75865118897379
"468",2.71348120907816
"469",2.64339536753485
"470",2.63872531484549
"471",2.67782182591026
"472",2.62980485723458
"473",2.67136161271485
"474",2.90992847742725
"475",3.52641290964829
"476",4.16316485975886
"477",4.10351035802934
"478",3.68301807738148
"479",3.42587504269456
"480",3.23079599771921
"481",3.045654883038
"482",2.98308372468067
"483",3.26114738723541
"484",3.33907312960651
"485",3.29942639398455
"486",3.28224244736693
"487",3.65920721440306
"488",4.1891987713338
"489",4.09798713617994
"490",4.03533675123038
"491",3.91662793192726
"492",3.59460614059388
"493",3.40875529626758
"494",3.51784284934604
"495",3.44114412122175
"496",3.61312557839259
"497",3.58276438164004
"498",3.58283253999089
"499",3.85832051710128
"500",4.26790260970062
"501",4.56875829874722
"502",4.1248208626582
"503",3.76478904897343
"504",3.64601748594991
"505",3.41014348705483
"506",3.49279896694188
"507",3.42986007859803
"508",3.33124830596562
"509",3.73458519118958
"510",3.78249079754746
"511",3.89507359540904
"512",4.46932945308717
"513",4.9135496395567
"514",4.68840425855462
"515",4.21174049035471
"516",3.90450593222881
"517",3.58892218688309
"518",3.38839313888165
"519",3.62220785486324
"520",3.46897079373142
"521",3.32386940538756
"522",3.37060143827372
"523",3.64492077929854
"524",3.99782716011037
"525",3.91784003611766
"526",3.62867759854107
"527",3.40494869118674
"528",3.24152700675724
"529",3.55992730941691
"530",3.18299596537324
"531",3.24476507010713
"532",3.18996483816746
"533",3.17994222682061
"534",3.32363707426739
"535",3.48292441937972
"536",3.81321657821529
"537",3.93105751443504
"538",3.59820600223616
"539",3.36594543175866
"540",3.21269285713319
"541",3.02805345387221
"542",3.17592573424062
"543",3.46621830268638
"544",3.4962657149477
"545",3.63116296599116
"546",3.55204049576943
"547",3.76616722123375
"548",4.34280492052565
"549",4.62305227243082
"550",4.60712631734055
"551",4.19241135187268
"552",3.82086029857942
"553",3.67581876897123
"554",3.54307065172718
"555",3.80475255787922
"556",3.84895021052673
"557",3.60822327999133
"558",3.54613237067115
"559",3.87795014524112
"560",4.37134628716159
"561",4.59344788481541
"562",4.41668465680376
"563",4.01465069603584
"564",3.74247519923783
"565",3.47409119944189
"566",3.28617633718989
"567",3.18626815618116
"568",3.14158941362023
"569",3.05282351698531
"570",3.09618340867069
"571",3.48075680733511
"572",3.95968017926069
"573",3.76207033812843
"574",3.39254626355774
"575",3.2216483284034
"576",3.06342929607516
"577",2.96510345655674
"578",3.73624941418216
"579",3.45508760356843
"580",3.36419714347188
"581",3.32092982465062
"582",3.31880086095891
"583",3.72002524903071
"584",4.29285097154833
"585",4.10219315961309
"586",3.75389531731551
"587",3.49769426572689
"588",3.32263528600461
"589",3.09491292856688
"590",3.28840153337303
"591",3.20338565848258
"592",3.19744687801714
"593",3.23908788962209
"594",3.29309682143238
"595",3.51455021669451
"596",3.86603029040619
"597",4.2797305810819
"598",4.09540448421321
"599",3.67876612468664
"600",3.40798576172586
"601",3.29903785145664
"602",3.15432000464601
"603",3.06718123839458
"604",2.98130857929257
"605",2.9307266477244
"606",3.01155163346239
"607",3.69447985991434
"608",3.64073313421101
"609",3.33312293206526
"610",3.14146855281383
"611",2.98442231573214
"612",2.89230873014394
