"","x"
"168",2.24070968927596
"169",2.61739583283408
"170",2.52572864430826
"171",2.70136121295141
"172",2.92316158071916
"173",2.40694510831829
"174",2.01490302054226
"175",2.11625551480255
"176",2.88480071284671
"177",3.35689712276558
"178",3.01553490085017
"179",2.70805020110221
"180",2.39789527279837
"181",2.21920348405499
"182",2.27212588550934
"183",2.59525470695687
"184",2.32238772029023
"185",2.05412373369555
"186",2.37024374146786
"187",2.24070968927596
"188",2.68102152871429
"189",2.76631910922619
"190",2.45958884180371
"191",2.27212588550934
"192",2.33214389523559
"193",1.94591014905531
"194",2.63188884013665
"195",2.68102152871429
"196",2.63905732961526
"197",2.67414864942653
"198",1.97408102602201
"199",2.37954613413017
"200",3.06805293513362
"201",3.48737507790321
"202",3.07731226054641
"203",2.56494935746154
"204",2.34180580614733
"205",2.23001440015921
"206",2.42480272571829
"207",2.57261223020711
"208",3.03495298670727
"209",2.23001440015921
"210",2.36085400111802
"211",2.59525470695687
"212",3.05400118167797
"213",3.44680789291421
"214",3.06805293513362
"215",2.61739583283408
"216",2.43361335540045
"217",2.16332302566054
"218",2.51769647261099
"219",2.30258509299405
"220",3.03495298670727
"221",2.77258872223978
"222",2.31253542384721
"223",2.09186406167839
"224",2.98568193770049
"225",3.45315712059287
"226",3.11351530921037
"227",2.86220088092947
"228",2.41591377830105
"229",2.99573227355399
"230",3.08190996979504
"231",2.99071973173045
"232",2.86220088092947
"233",2.41591377830105
"234",2.30258509299405
"235",2.37954613413017
"236",3.1267605359604
"237",3.57234563785798
"238",3.23474917402449
"239",2.72785282839839
"240",2.40694510831829
"241",2.54563112136438
"242",3.19422886984251
"243",2.55924102558429
"244",2.49149333280303
"245",2.62967956479344
"246",2.37628292816023
"247",2.39745549702027
"248",3.01613630707703
"249",2.99051783577294
"250",2.71783072011242
"251",2.72972470286406
"252",2.43699437637219
"253",2.41250291667053
"254",2.81887470463308
"255",3.01492953731149
"256",2.7958419634564
"257",2.55465913907007
"258",2.52956756254338
