"","x"
"239",2.86220088092947
"240",2.41591377830105
"241",2.99573227355399
"242",3.08190996979504
"243",2.99071973173045
"244",2.86220088092947
"245",2.41591377830105
"246",2.30258509299405
"247",2.37954613413017
"248",3.1267605359604
"249",3.57234563785798
"250",3.23474917402449
"251",2.72785282839839
"252",2.40694510831829
"253",2.54563112136438
"254",3.19422886984251
"255",2.55924102558429
"256",2.49149333280303
"257",2.62967956479344
"258",2.37628292816023
"259",2.39745549702027
"260",3.01613630707703
"261",2.99051783577294
"262",2.71783072011242
"263",2.72972470286406
"264",2.43699437637219
"265",2.41250291667053
"266",2.81887470463308
"267",3.01492953731149
"268",2.7958419634564
"269",2.55465913907007
"270",2.52956756254338
"271",2.33412717277386
"272",2.63494720812616
"273",3.56879132342241
"274",3.76867985230983
"275",3.48287184643412
"276",2.93654301970078
"277",2.70963844537428
"278",2.69018370604778
"279",2.93837469773555
"280",2.72096524696694
"281",2.59278052533406
"282",2.24466658648625
"283",2.30524165680163
"284",3.03134684406642
"285",2.79631314256374
"286",2.79505145592394
"287",2.83332086209947
"288",2.64886200360921
"289",2.00976949612424
"290",2.64881658047406
"291",2.75041544861076
"292",2.98459974774816
"293",2.41886859789372
"294",2.37708182335722
"295",2.55900776812657
"296",2.70287019279463
"297",3.49784118627831
"298",3.3795245987005
"299",2.80791039943055
"300",2.75485925527962
"301",2.67226709116408
"302",2.77818250681403
"303",2.41504844865418
"304",2.44848407913339
"305",2.14605860934524
"306",2.04695780632396
"307",2.49999902468991
"308",2.80804402700739
"309",2.4683347821031
"310",2.64354327377666
"311",2.39061436694241
"312",2.52745892666599
"313",2.57267407447792
"314",2.79662289841334
"315",2.98173382490757
"316",2.25549580233382
"317",2.40265895732405
"318",1.77828444247604
"319",2.59338936963973
"320",3.17276837842351
"321",3.39533162047308
"322",3.0177648692391
"323",2.57208728328627
"324",2.42314503409936
"325",2.10859011051532
"326",2.57231720600472
"327",2.46016243478916
"328",3.0497230912319
"329",2.67257962777627
"330",2.22819574224169
"331",2.39805573565079
"332",3.12510810609898
"333",3.22553995009712
"334",2.74043724695048
"335",2.66752887665396
"336",2.19781430785543
"337",2.309179812253
"338",2.20430444383079
"339",2.87655177753582
"340",2.41775919269027
"341",2.7524028730072
"342",2.14512325318872
"343",1.99457006147705
"344",2.92010617432828
"345",2.75857379971996
"346",2.64023910668444
"347",2.69904478875557
"348",2.2829251302008
"349",2.0782037968238
"350",2.38545121664389
"351",2.6086262472466
"352",2.56834830521148
"353",2.4583243720806
"354",1.80436487145038
"355",2.05232559962545
"356",2.71141859575968
"357",2.55021200926005
"358",2.67035846581759
"359",2.56319198900028
"360",2.3483839297766
"361",1.90200387259962
"362",1.96698545941582
"363",1.71433095773345
"364",2.12579551835973
"365",2.18891781990654
"366",2.28521873170187
"367",2.11874374390744
"368",2.50337446828233
"369",2.26416277071894
"370",2.46486508265773
"371",2.44621076581876
"372",2.13245150504281
"373",2.18786074284135
"374",3.01430132938779
"375",2.59732380591166
"376",2.3447968740012
"377",1.92590378876967
"378",2.12760136319227
"379",2.20906688043191
"380",2.93852900576718
"381",3.11716978767279
"382",2.78584103231269
"383",2.33930858517369
"384",2.08399195538281
"385",2.25244082957545
"386",2.84366194025188
"387",2.86401163030374
"388",2.23177894256502
"389",2.08951163540297
"390",2.1511159996831
"391",2.0335946225577
"392",3.0497867023448
"393",3.52341338438886
"394",3.14721522765633
"395",2.64030643105996
"396",2.14688606256175
"397",2.48721237433463
"398",2.71636559194828
"399",2.77680436097203
"400",2.39663184875163
"401",2.26400725558926
"402",1.92413374975589
"403",2.35888094108364
"404",3.05115365794079
"405",3.06331275820758
"406",2.61963510230836
"407",2.52692964239725
"408",2.17953282292953
"409",2.44225645155613
"410",2.25611602332291
"411",2.68457068343265
"412",2.92990977434736
"413",1.89964401458392
"414",2.21883732403092
"415",2.25122954426372
"416",2.99852662959079
"417",2.94925821322695
"418",2.59054714416901
"419",2.52124373439309
"420",1.94018623337708
"421",2.46615555277365
"422",2.20397939034772
"423",2.81369609270339
"424",2.81912874622772
"425",2.44340129477667
"426",1.96977198691423
"427",2.12179678669474
"428",3.12806430718846
"429",3.28425001823985
"430",2.72806949853077
"431",2.54232389471558
"432",2.44749001320836
"433",2.82240257595789
"434",2.70209362690914
"435",2.61769992284756
"436",2.37960006205291
"437",2.53212510859497
"438",2.00425496691349
"439",2.2923269226485
"440",2.36896292272359
"441",2.40654341636191
"442",2.62390751963127
"443",2.63372140684825
"444",2.28435960397799
"445",2.44395772087897
"446",2.46434499794634
"447",2.65376021839698
"448",2.02039329769374
"449",2.62188228279028
"450",2.47112519904884
"451",2.31945332627911
"452",2.95282074536896
"453",3.40584613233646
"454",3.12797412072791
"455",2.64606274421888
"456",2.32865071717219
"457",2.48185189876299
"458",2.25280373434873
"459",2.10477757866382
"460",2.08232715922465
"461",2.29534644212793
"462",2.43831651362688
"463",2.12202587126352
"464",2.0527155528993
"465",2.17471141506196
"466",2.27865826947451
"467",1.9153420862647
"468",1.25374281769347
"469",1.73388933703543
"470",1.63530403556825
"471",2.23387037395639
"472",1.78333248466234
"473",2.1371317547999
"474",2.19736517101982
"475",2.19775095543452
"476",2.93905903611453
"477",2.94012819348958
"478",2.23526157428944
"479",2.11316541553488
"480",1.69297753158888
"481",1.72541121823823
"482",2.01820826506214
"483",2.91214830752134
"484",2.13999010114718
"485",2.13117633712008
"486",2.43746429412351
"487",2.02822943936833
"488",2.80863042043854
"489",3.38189707531442
"490",2.97987952472336
"491",2.47251872740478
"492",2.12503664290939
"493",2.08614816856396
"494",2.70774081433826
"495",2.32627630100381
"496",2.92499885689874
"497",2.60472229902315
"498",1.93739316216684
"499",2.26276732947918
"500",3.12721107880853
"501",3.17387222275879
"502",2.65624032987347
"503",2.42754469632771
"504",2.21379890964372
"505",2.19596134838561
"506",2.54738965337842
"507",2.60820570846771
"508",2.29323808070484
"509",2.80089853548369
"510",2.33555411123015
"511",1.87821480422692
"512",2.68915364468104
"513",3.58650961656984
"514",3.55563324440829
"515",2.7981024241993
"516",2.46967474360846
"517",2.38179825441027
"518",2.33811915250244
"519",2.82296066494046
"520",2.3428882432607
"521",1.78810809781581
"522",2.27545534053564
"523",2.4367313279265
"524",2.70356872364902
"525",2.2309755136607
"526",2.3070781204135
"527",2.20846552756162
"528",2.10766805769678
"529",2.68886591345883
"530",2.02198095932656
"531",2.4681175790178
"532",2.5287470234827
"533",2.14542836877499
"534",2.25502976794844
"535",2.15552601921472
"536",2.64662343151933
"537",2.58377633141829
"538",2.22209080114353
"539",2.29200083770806
"540",1.85086772653934
"541",1.93044864100719
"542",2.89850532362991
"543",2.66374994220535
"544",2.21887958479268
"545",2.78343752535566
"546",1.72140502858963
"547",1.95821887752019
"548",2.98297766717042
"549",3.47621069073148
"550",3.4768708946569
"551",2.97205384144934
"552",2.4977611260784
"553",2.56370172526649
"554",2.55107197616033
"555",2.91515018432897
"556",2.80474649847354
"557",2.48353361980025
"558",2.10583973372074
"559",2.38106019544551
"560",2.93084698448033
"561",3.35432154662927
"562",3.15735897045325
"563",2.7262506274144
"564",2.44955065134878
"565",2.12600102675886
"566",2.12226502650523
"567",2.50553765271927
"568",2.49507246956415
"569",2.41023934699008
"570",1.92974760817491
"571",2.09874660160876
"572",2.638740370218
"573",2.30235433160313
"574",2.4284970199503
"575",2.67008609697804
"576",2.24052569461791
"577",2.11144803433266
"578",3.00019047362416
"579",2.33378127807197
"580",2.25230783574695
"581",2.32976608353004
"582",1.81859522177266
"583",2.12227763557197
"584",2.98017790129723
"585",2.66479947471857
"586",2.55411637682587
"587",2.58668218805888
"588",2.06246288580994
"589",1.90887149791639
"590",2.54833568470555
"591",2.40437674783722
"592",2.27290155178998
"593",2.50362595454073
"594",2.2244643796977
"595",2.11709346305974
"596",2.67405285939855
"597",3.10012878304057
"598",2.76552488146485
"599",2.27603025646945
"600",1.93995607877758
"601",1.92224339897718
"602",2.19780410869857
"603",2.51919922582617
"604",2.21131891306247
"605",2.31124595591248
"606",1.96397223354013
"607",2.35519182551967
"608",2.35737573674122
"609",2.07562040634672
"610",2.59948996140158
"611",2.57003826427243
"612",1.93869878972727
